,Issue Date,Violation Location,License Plate Number,License Plate State,License Plate Type,Violation Code,Violation Description,Unit,Vehicle Make,Fine Level 1 Amount,Fine Level 2 Amount,Curr Amt Due,Ticket Queue,Ticket Queue Date,Notice Level,Hear Decision,bike block
534097,4/17/2005 11:56:00 AM,406 S CLINTON,A627770,LA,OTH,0940060,PARK/STAND ON BICYCLE PATH,001,PONT,100,200,0.0,Dismissed,6/28/2005 3:00:16 AM,,N,True
534210,4/18/2005 1:05:00 PM,4115 W 26TH ST,7154459,IL,PAS,0940060,PARK/STAND ON BICYCLE PATH,010,CHEV,100,200,0.0,Paid,5/18/2005 9:09:22 PM,VIOL,N,True
534235,4/17/2005 11:40:00 AM,4147 W 26,F905594,IL,PAS,0940060,PARK/STAND ON BICYCLE PATH,010,PLYM,100,200,0.0,Paid,5/17/2005 9:11:43 PM,VIOL,N,True
543015,4/16/2005 4:12:00 PM,1832 S CENTRAL PARK,2134029,IL,PAS,0940060,PARK/STAND ON BICYCLE PATH,010,OLDS,100,200,244.0,Notice,4/27/2005 10:46:08 PM,SEIZ,N,True
544410,4/15/2005 1:06:00 PM,321 W ARMITAGE,Y465264,IL,PAS,0940060,PARK/STAND ON BICYCLE PATH,018,NISS,100,200,0.0,Paid,5/10/2005 9:14:12 PM,VIOL,N,True
545632,4/21/2005 10:05:00 AM,1500 N WELLS,176888D,IL,TRK,0940060,PARK/STAND ON BICYCLE PATH,0498,FORD,100,200,0.0,Paid,9/23/2005 9:13:41 PM,DETR,N,True
550436,4/13/2005 10:06:00 AM,855 W WASHINGTON,2947225,IL,PAS,0940060,PARK/STAND ON BICYCLE PATH,012,PONT,100,200,0.0,Dismissed,8/18/2005 12:40:33 PM,VIOL,Y,True
550437,4/13/2005 10:06:00 AM,855 W WASHINGTON,2947225,IL,PAS,0940060,PARK/STAND ON BICYCLE PATH,012,PONT,100,200,0.0,Dismissed,8/18/2005 12:40:33 PM,VIOL,Y,True
550438,4/13/2005 10:09:00 AM,825 W WASHINGTON,P18648,IL,APP,0940060,PARK/STAND ON BICYCLE PATH,012,GMC,100,200,0.0,Paid,4/26/2005 9:15:24 PM,,N,True
552712,4/20/2005 8:54:00 PM,2037 W ARMITAGE,2245913,IL,PAS,0940060,PARK/STAND ON BICYCLE PATH,014,JEEP,100,200,0.0,Paid,6/3/2005 9:09:20 PM,DETR,N,True
557308,4/22/2005 10:53:00 AM,6106 N WINTHROP,595467,IL,PAS,0940060,PARK/STAND ON BICYCLE PATH,0498,DODG,100,200,100.0,Define,4/25/2005 10:19:59 PM,,N,True
566660,4/24/2005 7:47:00 PM,4524 S DREXEL,588E620,IL,TMP,0940060,PARK/STAND ON BICYCLE PATH,021,CADI,100,200,0.0,Paid,5/6/2005 2:26:22 PM,,N,True
566750,4/21/2005 12:00:00 PM,4915 S DREXEL,5404255,IL,PAS,0940060,PARK/STAND ON BICYCLE PATH,021,CHRY,100,200,0.0,Paid,11/8/2006 3:53:35 PM,FINL,N,True
572254,4/24/2005 6:35:00 PM,7456 S SOUTH SHORE DR,443E109,IL,TMP,0940060,PARK/STAND ON BICYCLE PATH,003,FORD,100,200,244.0,Notice,5/4/2005 11:18:12 PM,SEIZ,N,True
575515,4/23/2005 1:38:00 PM,4138 W 26TH ST,1721409,IL,PAS,0940060,PARK/STAND ON BICYCLE PATH,010,FORD,100,200,0.0,Paid,1/27/2006 11:32:20 AM,SEIZ,N,True
577375,4/27/2005 10:34:00 AM,1429 N WELLS,7660303,IL,PAS,0940060,PARK/STAND ON BICYCLE PATH,0498,VOLK,100,200,0.0,Paid,5/5/2005 9:12:41 PM,,N,True
577468,4/27/2005 10:36:00 AM,2451 N LINCOLN,U46TNM,FL,PAS,0940060,PARK/STAND ON BICYCLE PATH,0498,NISS,100,200,0.0,Dismissed,6/28/2005 3:00:16 AM,,N,True
580826,4/23/2005 10:40:00 PM,2339 W AUGUSTA,67676PV,IL,PAS,0940060,PARK/STAND ON BICYCLE PATH,013,OLDS,100,200,100.0,Define,4/29/2005 9:00:36 PM,,N,True
583800,4/28/2005 11:00:00 AM,1532 N WELLS,5675650,IL,PAS,0940060,PARK/STAND ON BICYCLE PATH,0498,CHRY,100,200,0.0,Paid,5/9/2007 9:25:31 PM,FINL,N,True
599726,4/27/2005 3:49:00 PM,1617 N WELLS,4034582,IL,PAS,0940060,PARK/STAND ON BICYCLE PATH,018,JEEP,100,200,200.0,Notice,9/25/2014 10:33:10 AM,SEIZ,N,True
601653,4/30/2005 11:41:00 AM,4015 W 26TH ST,5142382,IL,PAS,0940060,PARK/STAND ON BICYCLE PATH,0498,CHRY,100,200,0.0,Paid,2/9/2006 12:12:33 PM,SEIZ,N,True
606216,5/1/2005 3:36:00 AM,1644 N ELSTON,RKC685,IL,PAS,0940060,PARK/STAND ON BICYCLE PATH,014,TOYT,100,200,0.0,Dismissed,9/14/2005 9:24:35 AM,VIOL,Y,True
607903,5/1/2005 4:30:00 AM,1658 N ELSTON,7889116,IL,PAS,0940060,PARK/STAND ON BICYCLE PATH,014,BUIC,100,200,0.0,Paid,9/7/2011 3:39:12 PM,SEIZ,N,True
608161,4/28/2005 2:29:00 PM,720 N HALSTED,4982243,IL,PAS,0940060,PARK/STAND ON BICYCLE PATH,018,LEXU,100,200,0.0,Paid,5/9/2005 9:12:12 PM,,N,True
614948,5/1/2005 2:17:00 PM,4215 W 26TH ST,F89727,IL,PAS,0940060,PARK/STAND ON BICYCLE PATH,010,TOYT,100,200,0.0,Dismissed,9/7/2005 11:48:27 AM,VIOL,Y,True
616479,4/30/2005 2:50:00 AM,2728 W ROOSEVELT,VERZEL1,IL,PAS,0940060,PARK/STAND ON BICYCLE PATH,011,CADI,100,200,0.0,Paid,1/26/2007 1:43:59 PM,SEIZ,N,True
616703,5/3/2005 9:23:00 AM,544 W ROOSEVELT,2071,IL,TXI,0940060,PARK/STAND ON BICYCLE PATH,001,FORD,100,200,100.0,Define,5/5/2005 9:00:32 PM,,N,True
619309,4/30/2005 6:54:00 PM,4812 S DREXEL,4233429,IL,PAS,0940060,PARK/STAND ON BICYCLE PATH,021,TOYT,100,200,0.0,Paid,10/14/2005 2:20:02 PM,DETR,N,True
624728,5/4/2005 1:48:00 PM,809 W JACKSON BOULEVARD,3878TX,IL,TXI,0940060,PARK/STAND ON BICYCLE PATH,0498,FORD,100,200,0.0,Paid,8/31/2005 3:56:01 PM,DETR,Y,True
625911,5/4/2005 1:34:00 PM,3845 N ELSTON,141JCX,WI,PAS,0940060,PARK/STAND ON BICYCLE PATH,0498,CHEV,100,200,0.0,Paid,5/24/2005 10:24:25 AM,,N,True
626107,5/5/2005 12:07:00 PM,4545 N ELSTON,2089RAB,IL,TRK,0940060,PARK/STAND ON BICYCLE PATH,0498,DODG,100,200,0.0,Paid,6/9/2005 9:12:00 PM,DETR,Y,True
629906,4/25/2005 5:20:00 PM,6104 N WINTHROP,UXN037,MI,PAS,0940060,PARK/STAND ON BICYCLE PATH,024,JEEP,100,200,0.0,Dismissed,8/28/2005 3:00:16 AM,,N,True
631833,5/6/2005 4:33:00 PM,2425 N CLARK,70186AB,IL,TRK,0940060,PARK/STAND ON BICYCLE PATH,0498,CHEV,100,200,0.0,Paid,2/1/2006 9:11:28 PM,DETR,N,True
631896,5/6/2005 1:26:00 PM,1645 N WELLS,271850RV,IL,RVM,0940060,PARK/STAND ON BICYCLE PATH,0498,NISS,100,200,0.0,Paid,6/15/2005 4:38:23 PM,DETR,Y,True
638182,5/5/2005 7:04:00 PM,3040 W BRYN MAWR,883CD,IL,OTH,0940060,PARK/STAND ON BICYCLE PATH,020,VOLV,100,200,0.0,Paid,5/26/2005 9:13:28 PM,VIOL,N,True
638184,5/5/2005 7:04:00 PM,3042 W BRYN MAWR,4433072,IL,PAS,0940060,PARK/STAND ON BICYCLE PATH,020,CHEV,100,200,0.0,Dismissed,7/13/2006 10:15:05 AM,FINL,N,True
645656,4/23/2005 10:54:00 PM,1726 W 67TH ST,4533992,IL,PAS,0940060,PARK/STAND ON BICYCLE PATH,007,BUIC,100,200,0.0,Dismissed,9/15/2005 11:43:05 AM,VIOL,Y,True
647735,5/10/2005 10:02:00 AM,1017 W WASHINGTON BLVD,6892818,IL,PAS,0940060,PARK/STAND ON BICYCLE PATH,0498,DODG,100,200,0.0,Paid,6/9/2005 9:10:54 PM,VIOL,N,True
659815,4/13/2005 4:32:00 AM,6659 S DAMEN,7146117,IL,PAS,0940060,PARK/STAND ON BICYCLE PATH,007,PLYM,100,200,0.0,Paid,11/26/2011 10:43:13 AM,SEIZ,N,True
666482,5/12/2005 1:53:00 PM,1306 S WABASH,1344TX,IL,PAS,0940060,PARK/STAND ON BICYCLE PATH,0498,FORD,100,200,100.0,Define,5/13/2005 9:00:32 PM,,N,True
673690,5/13/2005 9:11:00 AM,1415 S WABASH,5777434,IL,PAS,0940060,PARK/STAND ON BICYCLE PATH,0498,SUBA,100,200,0.0,Paid,7/8/2005 9:11:23 PM,DETR,Y,True
675680,4/8/2005 9:19:00 PM,1521 W 67TH ST,6787055,IL,PAS,0940060,PARK/STAND ON BICYCLE PATH,007,CADI,100,200,0.0,Paid,5/8/2006 9:52:37 AM,SEIZ,N,True
676553,5/11/2005 5:34:00 PM,4852 S DREXEL,4538164,IL,PAS,0940060,PARK/STAND ON BICYCLE PATH,021,INFI,100,200,0.0,Paid,9/16/2005 12:31:58 PM,DETR,Y,True
688306,5/11/2005 1:06:00 PM,1419 N WELLS,17699GB,IL,TRK,0940060,PARK/STAND ON BICYCLE PATH,018,DODG,100,200,0.0,Dismissed,7/28/2005 3:00:21 AM,,N,True
691396,5/17/2005 1:38:00 PM,4212 W 26TH ST,6897662,IL,PAS,0940060,PARK/STAND ON BICYCLE PATH,0498,ACUR,100,200,0.0,Paid,6/6/2005 9:15:23 PM,VIOL,N,True
699811,5/18/2005 2:27:00 PM,1218 N DAMEN,6086191,IL,PAS,0940060,PARK/STAND ON BICYCLE PATH,0498,DODG,100,200,244.0,Notice,5/25/2005 10:30:38 PM,SEIZ,N,True
704922,5/19/2005 5:35:00 PM,670 N DEARBORN ST,5FMM697,CA,PAS,0940060,PARK/STAND ON BICYCLE PATH,0498,CHRY,100,200,100.0,Define,5/20/2005 9:00:39 PM,,N,True
709674,5/20/2005 10:50:00 AM,4022 W 26TH ST,J514044,IL,PAS,0940060,PARK/STAND ON BICYCLE PATH,010,FORD,100,200,244.0,Notice,5/25/2005 10:30:38 PM,SEIZ,N,True
712221,5/20/2005 4:52:00 PM,408 N WELLS,54739GB,IL,TRK,0940060,PARK/STAND ON BICYCLE PATH,0498,CHEV,100,200,0.0,Paid,3/29/2006 5:23:18 PM,FINL,N,True
712877,5/20/2005 10:52:00 AM,855 W WASHINGTON BLVD,224202D,IL,TRK,0940060,PARK/STAND ON BICYCLE PATH,0498,DODG,100,200,0.0,Paid,7/28/2005 5:57:54 PM,FINL,N,True
715243,5/20/2005 6:36:00 PM,4172 N ELSTON,AC3202,IL,PAS,0940060,PARK/STAND ON BICYCLE PATH,017,HARL,100,200,100.0,Define,5/24/2005 9:00:32 PM,,N,True
715363,5/20/2005 3:20:00 PM,2333 S CENTRAL PARK,5679510,IL,PAS,0940060,PARK/STAND ON BICYCLE PATH,010,CHEV,100,200,244.0,Notice,5/25/2005 10:30:38 PM,SEIZ,N,True
715389,5/22/2005 10:11:00 AM,4335 W 26TH ST,7126297,IL,PAS,0940060,PARK/STAND ON BICYCLE PATH,010,OLDS,100,200,0.0,Paid,6/23/2005 9:10:49 PM,VIOL,N,True
716786,5/22/2005 10:47:00 AM,4215 W 26TH ST,7427905,IL,PAS,0940060,PARK/STAND ON BICYCLE PATH,010,BUIC,100,200,0.0,Dismissed,9/14/2005 2:28:00 PM,VIOL,Y,True
726975,5/22/2005 12:04:00 PM,947 S COLUMBUS,7466317,IL,PAS,0940060,PARK/STAND ON BICYCLE PATH,001,JEEP,100,200,0.0,Paid,12/29/2008 11:46:12 AM,FINL,N,True
726976,5/22/2005 12:05:00 PM,945 S COLUMBUS,3180278,IL,PAS,0940060,PARK/STAND ON BICYCLE PATH,001,HOND,100,200,0.0,Paid,8/2/2005 7:22:58 PM,,N,True
726977,5/22/2005 12:06:00 PM,943 S COLUMBUS,Z61455,IL,PAS,0940060,PARK/STAND ON BICYCLE PATH,001,HOND,100,200,0.0,Paid,8/13/2005 12:09:47 PM,FINL,N,True
737226,5/25/2005 1:38:00 PM,2441 N HALSTED ST,B924466,IL,PAS,0940060,PARK/STAND ON BICYCLE PATH,0498,TOYT,100,200,0.0,Paid,12/14/2006 4:29:31 PM,FINL,Y,True
737382,5/25/2005 1:51:00 PM,1555 N WELLS,WES371,IL,PAS,0940060,PARK/STAND ON BICYCLE PATH,0498,VOLV,100,200,0.0,Paid,6/7/2005 9:16:51 PM,VIOL,N,True
737699,5/25/2005 6:06:00 PM,1016 W ARMITAGE,3188949,IL,PAS,0940060,PARK/STAND ON BICYCLE PATH,0498,CHRY,100,200,0.0,Paid,6/12/2005 6:03:57 PM,VIOL,N,True
754734,5/26/2005 2:51:00 PM,440 N WELLS,820TX,IL,TXI,0940060,PARK/STAND ON BICYCLE PATH,0498,FORD,100,200,0.0,Dismissed,9/19/2005 10:07:08 AM,,Y,True
758673,5/24/2005 5:00:00 PM,2332 N LAVERGNE,5790368,IL,PAS,0940060,PARK/STAND ON BICYCLE PATH,025,CHEV,100,200,0.0,Dismissed,7/28/2005 10:07:44 AM,VIOL,Y,True
760468,5/22/2005 5:00:00 PM,5406 S PAYNE,5931150,IL,PAS,0940060,PARK/STAND ON BICYCLE PATH,002,SATR,100,200,100.0,Define,6/1/2005 9:00:36 PM,,N,True
762182,5/31/2005 2:54:00 PM,1966 N LINCOLN,4200174,IL,PAS,0940060,PARK/STAND ON BICYCLE PATH,0498,DODG,100,200,0.0,Paid,8/21/2006 4:44:31 PM,FINL,N,True
771858,5/31/2005 10:10:00 PM,2628 N HALSTED,J810781,IL,PAS,0940060,PARK/STAND ON BICYCLE PATH,019,FORD,100,200,0.0,Paid,6/17/2005 9:11:30 PM,VIOL,N,True
777819,6/1/2005 9:01:00 AM,1255 S WABASH,1557758,IL,PAS,0940060,PARK/STAND ON BICYCLE PATH,0498,TOYT,100,200,0.0,Paid,6/11/2005 10:39:11 AM,VIOL,N,True
777836,6/1/2005 12:17:00 PM,1325 S WABASH,MM4364,IL,PAS,0940060,PARK/STAND ON BICYCLE PATH,0498,HOND,100,200,0.0,Paid,7/21/2005 9:08:09 PM,DETR,N,True
790956,6/2/2005 1:00:00 PM,1325 S WABASH,6212340,IL,PAS,0940060,PARK/STAND ON BICYCLE PATH,001,CHEV,100,200,0.0,Paid,8/2/2006 9:13:44 PM,SEIZ,N,True
797146,6/5/2005 10:55:00 PM,200 W FULLERTON,2573574,IL,PAS,0940060,PARK/STAND ON BICYCLE PATH,020,GMC,100,200,0.0,Paid,7/25/2005 2:07:03 PM,DETR,N,True
798371,6/5/2005 7:22:00 PM,3615 S LAKE SHORE DR,7622779,IL,PAS,0940060,PARK/STAND ON BICYCLE PATH,021,OLDS,100,200,0.0,Dismissed,7/12/2005 10:42:49 AM,VIOL,Y,True
801421,6/7/2005 12:16:00 PM,1403 N WELLS,7031837,IL,PAS,0940060,PARK/STAND ON BICYCLE PATH,0498,MERZ,100,200,0.0,Paid,7/20/2005 9:13:31 PM,DETR,N,True
802023,6/4/2005 11:49:00 AM,1448 N WELLS,152020,IL,ENV,0940060,PARK/STAND ON BICYCLE PATH,0498,DODG,100,200,0.0,Paid,7/13/2005 9:08:27 PM,DETR,N,True
802026,6/4/2005 12:50:00 PM,1601 N WELLS,6826150,IL,PAS,0940060,PARK/STAND ON BICYCLE PATH,0498,MITS,100,200,0.0,Paid,6/8/2005 9:17:29 PM,,N,True
802028,6/4/2005 12:59:00 PM,1734 N WELLS,3500763,IL,PAS,0940060,PARK/STAND ON BICYCLE PATH,0498,CHRY,100,200,0.0,Paid,12/2/2005 7:55:51 PM,DETR,Y,True
802041,6/7/2005 10:53:00 AM,855 W WASHINGTON BLVD,4488881,IL,PAS,0940060,PARK/STAND ON BICYCLE PATH,0498,OLDS,100,200,0.0,Paid,9/21/2005 9:54:40 AM,SEIZ,N,True
825752,6/10/2005 2:46:00 PM,2652 N HALSTED ST,7961082,IL,PAS,0940060,PARK/STAND ON BICYCLE PATH,0498,HOND,100,200,0.0,Paid,7/9/2005 2:38:17 AM,VIOL,N,True
828334,6/8/2005 3:15:00 AM,2735 W WARREN BLVD,547E355,IL,TMP,0940060,PARK/STAND ON BICYCLE PATH,013,DODG,100,200,0.0,Paid,8/17/2006 2:59:07 PM,SEIZ,N,True
828921,5/22/2005 5:30:00 AM,1451 S HALSTED,7759148,IL,PAS,0940060,PARK/STAND ON BICYCLE PATH,015,FORD,100,200,0.0,Paid,6/15/2005 7:45:39 AM,,N,True
838039,6/14/2005 12:02:00 PM,3411 N HALSTED ST,Y153946,IL,PAS,0940060,PARK/STAND ON BICYCLE PATH,0498,SATR,100,200,0.0,Paid,7/8/2005 1:11:06 AM,VIOL,N,True
841090,6/12/2005 11:17:00 AM,917 N DAMEN,7901470,IL,PAS,0940060,PARK/STAND ON BICYCLE PATH,013,GMC,100,200,100.0,Define,6/16/2005 9:00:38 PM,,N,True
845171,6/11/2005 5:20:00 PM,3921 S LAKE SHORE DR,1277580,IL,PAS,0940060,PARK/STAND ON BICYCLE PATH,021,HOND,100,200,0.0,Paid,7/17/2007 3:24:07 PM,DLS,N,True
845264,6/11/2005 8:20:00 PM,3901 S LAKE SHORE DR,7603465,IL,PAS,0940060,PARK/STAND ON BICYCLE PATH,021,BUIC,100,200,0.0,Paid,2/14/2009 9:34:16 AM,FINL,Y,True
846914,6/15/2005 2:46:00 PM,1511 N CALIFORNIA AVE,6334625,IL,PAS,0940060,PARK/STAND ON BICYCLE PATH,0498,FORD,100,200,0.0,Paid,10/10/2006 10:45:18 AM,DLS,N,True
848303,1/3/2005 7:45:00 PM,914 N DAMEN,6002236,IL,PAS,0940060,PARK/STAND ON BICYCLE PATH,013,KIA,100,200,0.0,Paid,2/11/2009 1:23:11 PM,FINL,N,True
848472,6/12/2005 5:40:00 PM,6300 S HAYES DRIVE,2184086,IL,PAS,0940060,PARK/STAND ON BICYCLE PATH,003,OTHR,100,200,0.0,Paid,7/12/2005 9:10:33 PM,VIOL,N,True
848681,6/6/2005 8:33:00 PM,2622 W AUGUSTA,DL1416G,IL,DLC,0940060,PARK/STAND ON BICYCLE PATH,013,GMC,100,200,0.0,Dismissed,4/19/2007,,N,True
848687,6/15/2005 10:25:00 PM,1145 N CALIFORNIA,6250283,IL,PAS,0940060,PARK/STAND ON BICYCLE PATH,013,FORD,100,200,244.0,Notice,6/22/2005 11:08:55 PM,SEIZ,N,True
848689,6/15/2005 10:30:00 PM,2840 W AUGUSTA,7690610,IL,PAS,0940060,PARK/STAND ON BICYCLE PATH,013,PONT,100,200,200.0,Notice,3/3/2014 4:10:42 PM,DLS,N,True
853837,6/16/2005 10:55:00 AM,1550 N WELLS,6071AUB,IL,TRK,0940060,PARK/STAND ON BICYCLE PATH,0498,GMC,100,200,0.0,Paid,7/12/2005 9:06:41 PM,VIOL,N,True
860088,6/17/2005 1:18:00 PM,3515 N SOUTHPORT,7128233,IL,PAS,0940060,PARK/STAND ON BICYCLE PATH,0498,VOLV,100,200,0.0,Paid,10/20/2005 7:41:48 PM,FINL,N,True
863076,6/18/2005 12:50:00 AM,2331 W WARREN,7808304,IL,PAS,0940060,PARK/STAND ON BICYCLE PATH,013,CHEV,100,200,200.0,Bankruptcy,12/6/2016 1:05:30 PM,DLS,N,True
863079,6/18/2005 1:00:00 AM,2315 W WARREN,6253673,IL,PAS,0940060,PARK/STAND ON BICYCLE PATH,013,CHEV,100,200,0.0,Paid,6/23/2006 10:01:36 AM,SEIZ,N,True
864007,6/18/2005 9:25:00 PM,4016 W 26TH ST,7521698,IL,PAS,0940060,PARK/STAND ON BICYCLE PATH,010,FORD,100,200,244.0,Notice,6/22/2005 11:08:55 PM,SEIZ,N,True
865201,6/20/2005 12:55:00 PM,1648 N WELLS,6231197,IL,PAS,0940060,PARK/STAND ON BICYCLE PATH,0498,BMW,100,200,0.0,Paid,7/27/2005 1:54:52 PM,DETR,N,True
866507,6/17/2005 4:48:00 PM,1333 N CALIFORNIA,ELVACAN,IL,PAS,0940060,PARK/STAND ON BICYCLE PATH,025,NISS,100,200,0.0,Paid,8/22/2006 12:58:09 PM,SEIZ,N,True
868148,6/3/2005 10:43:00 AM,4234 W 26TH ST,54576ST,IL,TRK,0940060,PARK/STAND ON BICYCLE PATH,010,FLNR,100,200,100.0,Define,6/22/2005 9:00:37 PM,,N,True
877275,6/20/2005 5:40:00 PM,1530 N WELLS,C771810,IL,PAS,0940060,PARK/STAND ON BICYCLE PATH,018,LINC,100,200,0.0,Paid,9/15/2005 1:57:26 PM,FINL,N,True
878616,6/21/2005 5:15:00 PM,3327 S LAKE SHORE DR,7338964,IL,PAS,0940060,PARK/STAND ON BICYCLE PATH,021,OLDS,100,200,0.0,Paid,6/14/2007 9:59:10 AM,SEIZ,N,True
879892,6/22/2005 2:29:00 PM,1533 N WELLS,1949306,IL,PAS,0940060,PARK/STAND ON BICYCLE PATH,0498,HOND,100,200,0.0,Paid,12/1/2005 4:33:50 PM,FINL,N,True
880347,6/21/2005 9:22:00 AM,903 W WASHINGTON BLVD,813E712,IL,TMP,0940060,PARK/STAND ON BICYCLE PATH,0498,MERZ,100,200,0.0,Paid,7/21/2005 4:36:35 PM,VIOL,N,True
880505,6/21/2005 9:39:00 AM,672 N WELLS,53514GB,IL,TRK,0940060,PARK/STAND ON BICYCLE PATH,0498,FORD,100,200,0.0,Paid,6/6/2006 10:45:46 AM,SEIZ,N,True
881746,6/17/2005 5:05:00 PM,332 S CLINTON,960GGW,WI,PAS,0940060,PARK/STAND ON BICYCLE PATH,003,CHRY,100,200,75.0,Notice,8/2/2007 12:08:18 AM,,N,True
889891,6/22/2005 6:56:00 PM,2031 N HALSTED,7546272,IL,PAS,0940060,PARK/STAND ON BICYCLE PATH,018,LEXU,100,200,0.0,Paid,7/18/2005 9:13:11 PM,VIOL,N,True
890729,6/24/2005 5:17:00 PM,1498 N WELLS,BWR32,IL,PAS,0940060,PARK/STAND ON BICYCLE PATH,0498,TOYT,100,200,0.0,Paid,1/3/2006 2:48:54 PM,FINL,N,True
895628,6/24/2005 5:20:00 PM,4336 S DREXEL,5801862,IL,PAS,0940060,PARK/STAND ON BICYCLE PATH,021,OLDS,100,200,0.0,Paid,9/8/2005 9:17:14 PM,DETR,Y,True
895798,6/25/2005 5:55:00 PM,3301 S LAKE SHORE DR,7362723,IL,PAS,0940060,PARK/STAND ON BICYCLE PATH,021,CHEV,100,200,0.0,Paid,8/21/2008 2:45:28 PM,SEIZ,N,True
901564,6/28/2005 10:12:00 AM,1437 N WELLS,1030304,IL,PAS,0940060,PARK/STAND ON BICYCLE PATH,0498,FORD,100,200,0.0,Paid,7/6/2005 9:12:17 PM,,N,True
908214,6/29/2005 4:56:00 PM,1601 N WELLS,6030109,IL,PAS,0940060,PARK/STAND ON BICYCLE PATH,0498,DODG,100,200,0.0,Paid,7/19/2007 11:22:10 AM,SEIZ,N,True
912978,6/20/2005 9:27:00 PM,1901 N HALSTED,KZ4042,IL,PAS,0940060,PARK/STAND ON BICYCLE PATH,018,LEXU,100,200,0.0,Paid,7/18/2005 9:12:42 PM,VIOL,N,True
913753,6/30/2005 10:07:00 AM,1500 N WELLS,5607063,IL,PAS,0940060,PARK/STAND ON BICYCLE PATH,0498,VOLK,100,200,0.0,Paid,9/7/2005 9:07:31 PM,DETR,Y,True
916422,6/23/2005 4:05:00 PM,3700 N ELSTON,7899500,IL,PAS,0940060,PARK/STAND ON BICYCLE PATH,017,OLDS,100,200,0.0,Paid,6/6/2006 9:11:41 PM,FINL,N,True
916469,6/16/2005 5:40:00 PM,1333 N CALIFORNIA,6748461,IL,PAS,0940060,PARK/STAND ON BICYCLE PATH,017,NISS,100,200,0.0,Dismissed,11/21/2005 10:32:25 AM,VIOL,Y,True
919248,7/1/2005 10:29:00 AM,3742 N HALSTED ST,YRN6046,PA,TRK,0940060,PARK/STAND ON BICYCLE PATH,0498,CHEV,100,200,134.0,Define,9/14/2005 3:37:26 PM,,N,True
919767,7/1/2005 6:15:00 PM,3654 N SOUTHPORT,OURGRLZ,IL,PAS,0940060,PARK/STAND ON BICYCLE PATH,0498,VOLV,100,200,0.0,Paid,11/2/2005 9:08:12 PM,FINL,N,True
919813,7/1/2005 4:46:00 PM,1550 N WELLS,DAVED,IL,PAS,0940060,PARK/STAND ON BICYCLE PATH,0498,MERZ,100,200,0.0,Paid,7/25/2005 9:12:31 PM,VIOL,N,True
922798,6/26/2005 6:22:00 PM,941 W ARDMORE,440E243,IL,PAS,0940060,PARK/STAND ON BICYCLE PATH,020,CADI,100,200,100.0,Define,7/6/2005 9:00:38 PM,,N,True
923858,7/1/2005 7:10:00 PM,4927 N DAMEN,7661825,IL,PAS,0940060,PARK/STAND ON BICYCLE PATH,020,CHEV,100,200,0.0,Paid,7/28/2005 9:10:58 PM,VIOL,N,True
925790,6/28/2005 9:45:00 PM,7944 S SHORE DR,6784762,IL,PAS,0940060,PARK/STAND ON BICYCLE PATH,004,TOYT,100,200,0.0,Paid,10/19/2006 9:16:16 PM,FINL,N,True
925792,6/9/2005 11:31:00 PM,8120 S SOUTH SHORE,615D205,IL,TMP,0940060,PARK/STAND ON BICYCLE PATH,004,PLYM,100,200,100.0,Define,7/6/2005 9:00:38 PM,,N,True
928019,7/2/2005 12:29:00 PM,4130 W 26TH ST,5449485,IL,PAS,0940060,PARK/STAND ON BICYCLE PATH,0498,DODG,100,200,0.0,Paid,11/8/2006 1:58:43 PM,SEIZ,N,True
929839,7/3/2005 11:45:00 AM,4214 W 26TH ST,,IL,PAS,0940060,PARK/STAND ON BICYCLE PATH,010,CHEV,100,200,100.0,Define,7/7/2005 9:00:31 PM,,N,True
936133,7/6/2005 1:54:00 PM,1308 S WABASH,7251453,IL,PAS,0940060,PARK/STAND ON BICYCLE PATH,0498,CHRY,100,200,244.0,Notice,7/13/2005 10:25:47 PM,SEIZ,N,True
937981,7/2/2005 6:50:00 PM,6144 N WINTHROP,227JLE,WI,PAS,0940060,PARK/STAND ON BICYCLE PATH,024,BUIC,100,200,0.0,Paid,7/11/2005 2:43:42 AM,,N,True
943831,7/4/2005 10:45:00 PM,4301 S LAKE SHORE DR,6777828,IL,PAS,0940060,PARK/STAND ON BICYCLE PATH,021,MERC,100,200,0.0,Paid,8/20/2008 3:53:12 PM,FINL,N,True
943863,7/4/2005 6:18:00 AM,4420 S DREXEL BLVD,5754323,IL,PAS,0940060,PARK/STAND ON BICYCLE PATH,021,TOYT,100,200,244.0,Notice,7/16/2007 2:49:46 PM,DLS,N,True
943896,7/3/2005 6:55:00 PM,5241 S HYDE PK BLVD,70395D,IA,TRK,0940060,PARK/STAND ON BICYCLE PATH,021,DODG,100,200,100.0,Define,7/11/2005 9:00:38 PM,,N,True
943898,7/3/2005 6:57:00 PM,5241 S HYDE PK BLVD,2612014,IL,PAS,0940060,PARK/STAND ON BICYCLE PATH,021,FORD,100,200,0.0,Dismissed,10/7/2005 12:20:52 PM,VIOL,Y,True
943899,7/3/2005 6:50:00 PM,5241 S HYDE PK BLVD,5478132,IL,PAS,0940060,PARK/STAND ON BICYCLE PATH,021,BUIC,100,200,244.0,Notice,7/13/2005 10:25:47 PM,SEIZ,N,True
943900,7/3/2005 7:00:00 PM,5241 S HYDE PK BLVD,6297326,IL,PAS,0940060,PARK/STAND ON BICYCLE PATH,021,TOYT,100,200,0.0,Paid,8/6/2008 12:55:13 PM,SEIZ,N,True
